"Product name"|"Product code"|"Unit price"|"Supplier"|"Profit margin"
"Millet Flakes"|"20364"|"17.65"|"Food Pirate"|"15.00"
"Jumbo Oatflakes"|"20365"|"24.05"|"Food Pirate"|"13.00"
"Jumbo Oatflakes"|"20366"|"6.85"|"Food Pirate"|"7.00"
"Spelt Flakes"|"20367"|"58.05"|"Food Pirate"|"10.00"
"Rolled Oatflakes"|"20368"|"22.70"|"Food Pirate"|"12.00"
"Quinoa Flakes "|"20369"|"55.45"|"Food Pirate"|"18.00"
"Quinoa Flakes "|"20370"|"18.40"|"Food Pirate"|"3.00"
"Rolled Oatflakes"|"20371"|"5.45"|"Food Pirate"|"11.00"
"Rice Flakes"|"20372"|"37.65"|"Food Pirate"|"11.00"
"Rice Flakes"|"20373"|"14.00"|"Food Pirate"|"5.00"
"Rye Flakes"|"20374"|"23.05"|"Food Pirate"|"11.00"
"Wheat Flakes"|"20375"|"21.90"|"Food Pirate"|"15.00"
"Brown Rice Flakes "|"20376"|"7.94"|"Food Pirate"|"6.00"
"Buckwheat Flakes "|"20377"|"11.90"|"Food Pirate"|"6.00"
"Millet Flakes "|"20378"|"10.50"|"Food Pirate"|"3.00"
"Porridge Flakes (brown rice & millet) "|"20379"|"9.50"|"Food Pirate"|"15.00"
"Quinoa Flakes "|"20380"|"15.74"|"Food Pirate"|"12.00"
"Porridge Oats - bags"|"20381"|"17.15"|"Food Pirate"|"16.00"
"Jumbo Oats - bags"|"20382"|"19.59"|"Food Pirate"|"5.00"
"bogof Apricots - ready to eat "|"20383"|"14.60"|"Food Pirate"|"8.00"
"bogof Dates - ready to eat "|"20384"|"12.45"|"Food Pirate"|"14.00"
"bogof Figs - ready to eat "|"20385"|"15.55"|"Food Pirate"|"12.00"
"Prunes - ready to eat "|"20386"|"14.20"|"Food Pirate"|"4.00"
"Candied Orange Peel - Italy"|"20387"|"10.20"|"Food Pirate"|"14.00"
"Candied Lemon Peel - Italy"|"20388"|"12.00"|"Food Pirate"|"14.00"
"Cherries - Red "|"20389"|"49.20"|"Food Pirate"|"11.00"
"Cherries - Red - SO2 & sugar - Natural Anthocyanin"|"20390"|"10.35"|"Food Pirate"|"15.00"
"Dried Sweet Cherries "|"20391"|"11.45"|"Food Pirate"|"15.00"
"Dried Sour Cherries "|"20392"|"10.90"|"Food Pirate"|"12.00"
"Dried Golden Cherries "|"20393"|"10.40"|"Food Pirate"|"17.00"
"Dried Mixed Cherries "|"20394"|"7.89"|"Food Pirate"|"17.00"
"Mulberries - sun-dried"|"20395"|"15.15"|"Food Pirate"|"8.00"
"Apricot Kernels"|"20396"|"7.89"|"Food Pirate"|"8.00"
"Melon Honeydew"|"20397"|"16.84"|"Food Pirate"|"11.00"
"Pomegranates"|"20398"|"22.75"|"Food Pirate"|"11.00"
"Raisin Heaven"|"20399"|"5.90"|"Food Pirate"|"13.00"
"Very Berry Cherry Raisin"|"20400"|"7.50"|"Food Pirate"|"12.00"
"Wild Harvest Mountain Fruits (includes nuts)"|"20401"|"10.10"|"Food Pirate"|"18.00"
"Polenta Pronta - 2 mins - gluten-free"|"20402"|"13.95"|"Food Pirate"|"17.00"
"Polenta - gluten-free"|"20403"|"15.70"|"Food Pirate"|"3.00"
"Fine Plain Wholemeal"|"20404"|"4.55"|"Food Pirate"|"3.00"
"Fine Plain Wholemeal"|"20405"|"22.90"|"Food Pirate"|"6.00"
"W'meal S/R Fine Stoneground"|"20406"|"5.10"|"Food Pirate"|"8.00"
"Wheat Bran"|"20407"|"24.00"|"Food Pirate"|"13.00"
"Corn Flour (maize flour)  - gluten free"|"20408"|"20.75"|"Food Pirate"|"10.00"
"Strong Wholemeal Flour"|"20409"|"15.79"|"Food Pirate"|"10.00"
"Strong Wholemeal Flour"|"20410"|"11.70"|"Food Pirate"|"6.00"
"Strong Wholemeal Flour"|"20411"|"7.60"|"Food Pirate"|"15.00"
"Plain White Flour"|"20412"|"5.80"|"Food Pirate"|"4.00"
"Spelt Flour - wholemeal"|"20413"|"8.95"|"Food Pirate"|"7.00"
"White Spelt Flour"|"20414"|"10.85"|"Food Pirate"|"16.00"
"BioBake Strong White (with Vitamin C)"|"20415"|"19.25"|"Food Pirate"|"8.00"
"Kamut Bread Flour - wholegrain"|"20416"|"12.65"|"Food Pirate"|"10.00"
"Traditional Strong White Bread Flour"|"20417"|"20.55"|"Food Pirate"|"13.00"
"Strong White"|"20418"|"14.75"|"Food Pirate"|"10.00"
"Strong White Flour - unbleached "|"20419"|"7.60"|"Food Pirate"|"7.00"
"Heritage Wholegrain Flour - English"|"20420"|"9.70"|"Food Pirate"|"7.00"
"Einkorn Flour - English"|"20421"|"10.05"|"Food Pirate"|"17.00"
"White Flour Self-Raising"|"20422"|"5.44"|"Food Pirate"|"13.00"
"Plain White Flour"|"20423"|"17.95"|"Food Pirate"|"12.00"
"White Flour Self-Raising"|"20424"|"21.84"|"Food Pirate"|"13.00"
"Barleycorn Flour"|"20425"|"5.10"|"Food Pirate"|"7.00"
"Malthouse Flour"|"20426"|"5.75"|"Food Pirate"|"10.00"
"Malthouse Flour"|"20427"|"26.55"|"Food Pirate"|"4.00"
"Brown Rice Flour - gluten free"|"20428"|"33.60"|"Food Pirate"|"6.00"
"White Rice Flour - gluten free"|"20429"|"41.59"|"Food Pirate"|"13.00"
"Buckwheat Flour - gluten free"|"20430"|"69.70"|"Food Pirate"|"6.00"
"Chickpea Flour - gluten free"|"20431"|"29.15"|"Food Pirate"|"6.00"
"Polenta  - gluten free"|"20432"|"37.35"|"Food Pirate"|"14.00"
"Potato Starch Flour - gluten free"|"20433"|"74.44"|"Food Pirate"|"4.00"
"Quinoa Flour - gluten free"|"20434"|"99.00"|"Food Pirate"|"5.00"
"Rye Flour - whole"|"20435"|"19.80"|"Food Pirate"|"10.00"
"Semolina "|"20436"|"15.60"|"Food Pirate"|"16.00"
"Soya Flour - toasted"|"20437"|"41.90"|"Supply Everything Inc."|"17.00"
"Tapioca Flour - gluten free"|"20438"|"31.10"|"Supply Everything Inc."|"26.00"
"Baking Powder - gluten-free"|"20439"|"8.89"|"Supply Everything Inc."|"27.00"
"Bicarbonate of Soda - gluten-free"|"20440"|"8.05"|"Supply Everything Inc."|"23.00"
"Corn Flour - gluten-free"|"20441"|"11.90"|"Supply Everything Inc."|"24.00"
"Vitamin C - for bread improvement"|"20442"|"19.00"|"Supply Everything Inc."|"17.00"
"Xanthan Gum - gluten-free binder"|"20443"|"14.40"|"Supply Everything Inc."|"17.00"
"Baking Powder (3x1kg) - gluten-free"|"20444"|"11.25"|"Supply Everything Inc."|"29.00"
"Bicarbonate of Soda - gluten-free (3x1kg)"|"20445"|"5.00"|"Supply Everything Inc."|"4.00"
"Country Fayre Malted Brown Flour"|"20446"|"10.35"|"Supply Everything Inc."|"6.00"
"Light Brown Plain Flour"|"20447"|"7.55"|"Supply Everything Inc."|"35.00"
"Light Brown Self-Raising Flour"|"20448"|"9.00"|"Supply Everything Inc."|"8.00"
"Plain White Flour"|"20449"|"6.35"|"Supply Everything Inc."|"6.00"
"Self-Raising White Flour"|"20450"|"8.55"|"Supply Everything Inc."|"7.00"
"Strong White Flour Marriages"|"20451"|"8.95"|"Supply Everything Inc."|"27.00"
"Strong Wholemeal Flour Marriages"|"20452"|"7.75"|"Supply Everything Inc."|"18.00"
"Oat Bran"|"20453"|"17.59"|"Food Pirate"|"4.00"
"Oat Bran"|"20454"|"4.80"|"Food Pirate"|"16.00"
"Oatmeal - Fine"|"20455"|"6.85"|"Food Pirate"|"6.00"
"Oatmeal - Fine"|"20456"|"24.15"|"Food Pirate"|"3.00"
"Oatmeal - Medium"|"20457"|"6.65"|"Food Pirate"|"5.00"
"Oatmeal - Medium"|"20458"|"21.25"|"Food Pirate"|"13.00"
"Oatmeal - Coarse (Pinhead)"|"20459"|"5.70"|"Food Pirate"|"18.00"
"Oatmeal - Coarse (Pinhead)"|"20460"|"18.75"|"Food Pirate"|"15.00"
"Polenta "|"20461"|"14.14"|"Food Pirate"|"12.00"
"100% Wholewheat Flour"|"20462"|"14.40"|"Food Pirate"|"18.00"
"Strong Plain White Flour"|"20463"|"12.05"|"Food Pirate"|"13.00"
"Stoneground Wholemeal Flour"|"20464"|"10.50"|"Food Pirate"|"8.00"
"Traditional White Flour"|"20465"|"8.40"|"Food Pirate"|"3.00"
"3 Malts & Sunflower Brown Flour"|"20466"|"9.10"|"Food Pirate"|"6.00"
"Coconut Flour"|"20467"|"3.90"|"Food Pirate"|"3.00"
"Hemp Flour"|"20468"|"11.05"|"Food Pirate"|"13.00"
"Active Dried Yeast"|"20469"|"2.75"|"Food Pirate"|"12.00"
"Rice Flour (brown & white) - gluten-free"|"20470"|"4.90"|"Food Pirate"|"4.00"
"Wholegrain Buckwheat Flour"|"20471"|"7.70"|"Food Pirate"|"13.00"
"Gram Flour - gluten-free"|"20472"|"8.95"|"Food Pirate"|"8.00"
"Rye Flour - wholemeal"|"20473"|"6.60"|"Food Pirate"|"3.00"
"Pasta Flour - type ""o"""|"20474"|"5.30"|"Food Pirate"|"3.00"
"Gluten-Free Plain Flour (white)"|"20475"|"7.70"|"Food Pirate"|"5.00"
"Gluten-Free Self-Raising Flour (white)"|"20476"|"8.10"|"Food Pirate"|"13.00"
"Gluten-Free Brown Bread Flour"|"20477"|"6.74"|"Food Pirate"|"8.00"
"Gluten-Free White Bread Flour"|"20478"|"6.70"|"Food Pirate"|"4.00"
"Quick Dried Yeast - packet"|"20479"|"7.50"|"Food Pirate"|"15.00"
"Original Dry Yeast - tin"|"20480"|"6.65"|"Food Pirate"|"5.00"
"Gluten-free White Bread Flour"|"20481"|"22.10"|"Food Pirate"|"15.00"
"Oat Bran"|"20482"|"15.45"|"Food Pirate"|"5.00"
"Active Muesli - gluten-free FairTrade"|"20483"|"18.09"|"Food Pirate"|"13.00"
"Date & Cacao Muesli"|"20484"|"17.65"|"Food Pirate"|"7.00"
"Fruit, Seed & Spice Muesli"|"20485"|"12.35"|"Food Pirate"|"4.00"
"Gluten-Free Muesli with Goji & Cranberries"|"20486"|"14.85"|"Food Pirate"|"17.00"
"Goji & Pineapple Muesli"|"20487"|"14.15"|"Food Pirate"|"11.00"
"Very Berry Muesli"|"20488"|"16.10"|"Food Pirate"|"14.00"
"Rich Muesli"|"20489"|"9.85"|"Food Pirate"|"17.00"
"Branberry Muesli"|"20490"|"9.80"|"Food Pirate"|"4.00"
"Tropical Muesli"|"20491"|"13.60"|"Food Pirate"|"5.00"
"Maca's Secret Muesli"|"20492"|"14.40"|"Food Pirate"|"13.00"
"Gluten-Free Delight Muesli"|"20493"|"10.30"|"Food Pirate"|"11.00"
"Porridge Oats - gluten-free"|"20494"|"10.75"|"Food Pirate"|"12.00"
"Apple & Cinnamon Spice Porridge Oats - gluten-free"|"20495"|"11.05"|"Food Pirate"|"7.00"
"Fruity Oat Muesli - gluten-free"|"20496"|"11.89"|"Food Pirate"|"3.00"
"Spelt Crispy Muesli"|"20497"|"19.20"|"Food Pirate"|"5.00"
"Spelt Crunchy"|"20498"|"27.40"|"Food Pirate"|"8.00"
"Crispy Spelt Flakes"|"20499"|"12.00"|"Food Pirate"|"5.00"
"Spelt Honey Poppies"|"20500"|"13.30"|"Food Pirate"|"5.00"
"Spelt Pops - vegan"|"20501"|"10.10"|"Food Pirate"|"13.00"
"Wild Berry Puffs - vegan"|"20502"|"11.20"|"Food Pirate"|"11.00"
"Buckwheat Puffs - vegan"|"20503"|"9.00"|"Food Pirate"|"11.00"
"Whole Rice Puffs - vegan"|"20504"|"10.79"|"Food Pirate"|"16.00"
"Muesli Fruit Dream"|"20505"|"16.70"|"Food Pirate"|"11.00"
"Brown Rice Puffs "|"20506"|"8.45"|"Food Pirate"|"5.00"
"Buckwheat Puffs "|"20507"|"12.00"|"Food Pirate"|"12.00"
"Pop Corn Puffs "|"20508"|"10.90"|"Food Pirate"|"12.00"
"Gluten Free Mix Puffs (millet,rice,buckwheat) "|"20509"|"11.55"|"Food Pirate"|"14.00"
"Millet Puffs "|"20510"|"11.25"|"Food Pirate"|"16.00"
"Honey Brown Rice Puffs "|"20511"|"10.45"|"Food Pirate"|"8.00"
"Honey Pop Corn Puffs "|"20512"|"12.05"|"Food Pirate"|"5.00"
"Honey & Hazel Crunch Granola"|"20513"|"28.50"|"Food Pirate"|"10.00"
"Wildberry Crisp Granola"|"20514"|"29.84"|"Food Pirate"|"16.00"
"Pure Oaty Granola - wheat-free"|"20515"|"33.45"|"Food Pirate"|"14.00"
"Amaranth Wild Berry Fruit Muesli "|"20516"|"19.84"|"Food Pirate"|"14.00"
"Amaranth Pops"|"20517"|"8.75"|"Food Pirate"|"12.00"
"Andean Puffed Quinoa Muesli"|"20518"|"12.75"|"Food Pirate"|"4.00"
"Quinoa Pops"|"20519"|"13.85"|"Food Pirate"|"16.00"
"Malted Wheat Flakes"|"20520"|"17.80"|"Food Pirate"|"17.00"
"Chocolate Stars - gluten-free"|"20521"|"22.15"|"Food Pirate"|"18.00"
"Cornflakes"|"20522"|"16.85"|"Food Pirate"|"13.00"
"Cereal Flakes"|"20523"|"23.45"|"Food Pirate"|"16.00"
"Fibre Flakes "|"20524"|"11.65"|"Food Pirate"|"12.00"
"Cocoa Rice Cereal "|"20525"|"11.00"|"Food Pirate"|"10.00"
"Fruit and Fibre"|"20526"|"42.84"|"Food Pirate"|"13.00"
"Fruit and Fibre"|"20527"|"9.80"|"Food Pirate"|"12.00"
"Vitality Muesli "|"20528"|"85.75"|"Food Pirate"|"12.00"
"Vitality Muesli "|"20529"|"18.50"|"Food Pirate"|"14.00"
"Bran Flakes"|"20530"|"31.30"|"Food Pirate"|"5.00"
"Gluten-Free Muesli - Original"|"20531"|"100.15"|"Food Pirate"|"7.00"
"Cranberry & Pecan Muesli"|"20532"|"67.55"|"Food Pirate"|"4.00"
"Cranberry & Pecan Muesli"|"20533"|"16.70"|"Food Pirate"|"7.00"
"Super Muesli "|"20534"|"69.00"|"Food Pirate"|"8.00"
"Super Muesli "|"20535"|"13.85"|"Food Pirate"|"17.00"
"Deluxe Muesli"|"20536"|"46.75"|"Food Pirate"|"11.00"
"Deluxe Muesli"|"20537"|"14.35"|"Food Pirate"|"17.00"
"Muesli Base"|"20538"|"26.60"|"Food Pirate"|"8.00"
"Muesli Base"|"20539"|"7.40"|"Food Pirate"|"3.00"
"Puffed Quinoa "|"20540"|"36.40"|"Food Pirate"|"8.00"
"Puffed Rice Natural"|"20541"|"19.25"|"Food Pirate"|"7.00"
"Puffed Rice with Organic Honey"|"20542"|"20.90"|"Food Pirate"|"10.00"
"Puffed Spelt   "|"20543"|"30.95"|"Food Pirate"|"10.00"
"Cornflakes - unsweetened"|"20544"|"31.34"|"Food Pirate"|"11.00"
"Organic Granola"|"20545"|"43.55"|"Food Pirate"|"15.00"
"Crispy Rice - gluten-free"|"20546"|"9.70"|"Food Pirate"|"13.00"
"Maple Sunrise - gluten-free"|"20547"|"8.45"|"Food Pirate"|"12.00"
"Mesa Sunrise - gluten-free"|"20548"|"10.85"|"Food Pirate"|"17.00"
"Millet Rice Flakes"|"20549"|"10.65"|"Food Pirate"|"6.00"
"Munch - gluten-free"|"20550"|"9.75"|"Food Pirate"|"18.00"
"""O's"" - gluten-free"|"20551"|"11.35"|"Food Pirate"|"3.00"
"Spelt Flakes (not organic)"|"20552"|"11.30"|"Food Pirate"|"17.00"
"Fruit Muesli"|"20553"|"11.70"|"Food Pirate"|"16.00"
"Muesli Delicious Fruit"|"20554"|"17.45"|"Food Pirate"|"15.00"
"Muesli Fruit & Seeds"|"20555"|"19.20"|"Food Pirate"|"7.00"
"Muesli"|"20556"|"44.15"|"Food Pirate"|"18.00"
"Muesli"|"20557"|"19.30"|"Food Pirate"|"3.00"
"Apricot, Fig & Seed Muesli (no wheat, nuts)"|"20558"|"46.10"|"Food Pirate"|"13.00"
"Fruity Granola - Apricot & Fig"|"20559"|"29.10"|"Food Pirate"|"4.00"
"Cornflakes"|"20560"|"18.75"|"Food Pirate"|"4.00"
"Cocoa Crunch"|"20561"|"15.25"|"Food Pirate"|"16.00"
"Swiss Style Muesli"|"20562"|"26.45"|"Food Pirate"|"4.00"
"Maple Frosted Flakes"|"20563"|"26.09"|"Food Pirate"|"15.00"
"Red Fruit Crunch - granola"|"20564"|"15.45"|"Food Pirate"|"8.00"
"Branflakes (wheat)"|"20565"|"17.75"|"Supply Everything Inc."|"34.00"
"Hemp Muesli - Fruit"|"20566"|"15.40"|"Supply Everything Inc."|"10.00"
"Hemp Muesli - Nut"|"20567"|"14.40"|"Supply Everything Inc."|"28.00"
"The Oatmeal "|"20568"|"11.35"|"Supply Everything Inc."|"21.00"
"Early Bird Muesli"|"20569"|"15.85"|"Supply Everything Inc."|"23.00"
"No Flamin' Raisins Muesli"|"20570"|"13.79"|"Supply Everything Inc."|"31.00"
"The Ultimate Muesli"|"20571"|"19.85"|"Supply Everything Inc."|"5.00"
"The Granola"|"20572"|"23.45"|"Supply Everything Inc."|"27.00"
"Berry Granola"|"20573"|"20.90"|"Supply Everything Inc."|"33.00"
"Daily Oats Porridge"|"20574"|"10.15"|"Supply Everything Inc."|"5.00"
"Fruity Date Porridge"|"20575"|"13.85"|"Supply Everything Inc."|"7.00"
"Top Banana Porridge"|"20576"|"11.79"|"Supply Everything Inc."|"34.00"
"Morning Glory Porridge"|"20577"|"10.79"|"Supply Everything Inc."|"13.00"
"Luxury Granola - boxed"|"20578"|"36.34"|"Supply Everything Inc."|"34.00"
"Miller's Muesli - boxed"|"20579"|"26.35"|"Supply Everything Inc."|"6.00"
"West Country Granola - boxed"|"20580"|"36.40"|"Supply Everything Inc."|"12.00"
"Spelt Porridge Flakes"|"20581"|"17.20"|"Supply Everything Inc."|"21.00"
"Fair Trade Muesli"|"20582"|"11.60"|"Supply Everything Inc."|"30.00"
"Luxury Gluten-free Porridge"|"20583"|"9.05"|"Supply Everything Inc."|"19.00"
"Everyday Gluten-free Pure Oatflakes"|"20584"|"13.05"|"Supply Everything Inc."|"16.00"
"Everyday Gluten-free Fruity Oatflakes"|"20585"|"11.70"|"Supply Everything Inc."|"12.00"
"De Luxe Muesli - 16 natural ingredients"|"20586"|"47.59"|"Supply Everything Inc."|"17.00"
"Swiss Muesli - no added sugar"|"20587"|"15.15"|"Supply Everything Inc."|"16.00"
"Original Granola - non-organic"|"20588"|"22.50"|"Supply Everything Inc."|"7.00"
"Hazel Malt Crunch - sack"|"20589"|"46.65"|"Supply Everything Inc."|"21.00"
"Hazel Malt Crunch - pouch"|"20590"|"5.05"|"Supply Everything Inc."|"28.00"
"Orange Walnut Crunch - sack"|"20591"|"34.50"|"Food Pirate"|"15.00"
"Orange Walnut Crunch - pouch"|"20592"|"6.30"|"Food Pirate"|"13.00"
"Fru Grains"|"20593"|"14.85"|"Food Pirate"|"13.00"
"Apple & Cinnamon Granola"|"20594"|"13.65"|"Food Pirate"|"15.00"
"Honey Nut Granola"|"20595"|"15.35"|"Food Pirate"|"17.00"
"Puffed Oats"|"20596"|"9.30"|"Food Pirate"|"18.00"
"Honey Puffed Oats - gluten-free"|"20597"|"12.75"|"Food Pirate"|"18.00"
"Puffed Rice - gluten-free"|"20598"|"5.75"|"Food Pirate"|"15.00"
"Puffed Wheat"|"20599"|"7.00"|"Food Pirate"|"12.00"
"Multigrain Flakes"|"20600"|"19.95"|"Food Pirate"|"13.00"
"Super Fruity Muesli"|"20601"|"9.95"|"Food Pirate"|"4.00"
"Aduki Beans"|"20602"|"42.15"|"Food Pirate"|"10.00"
"Aduki Beans"|"20603"|"8.60"|"Food Pirate"|"6.00"
"Brown Lentils"|"20604"|"33.30"|"Food Pirate"|"15.00"
"Brown Lentils"|"20605"|"7.30"|"Food Pirate"|"4.00"
"Butter Beans"|"20606"|"51.40"|"Food Pirate"|"6.00"
"Chickpeas"|"20607"|"31.30"|"Food Pirate"|"4.00"
"Cannelini Beans"|"20608"|"32.80"|"Food Pirate"|"7.00"
"Cannelini Beans"|"20609"|"10.00"|"Food Pirate"|"10.00"
"Butter Beans"|"20610"|"10.95"|"Food Pirate"|"16.00"
"Chickpeas"|"20611"|"8.95"|"Food Pirate"|"10.00"
"Calypso Beans - Fair Trade"|"20612"|"101.40"|"Food Pirate"|"8.00"
"Calypso Beans "|"20613"|"11.00"|"Food Pirate"|"13.00"
"Green Split Peas"|"20614"|"28.00"|"Food Pirate"|"4.00"
"Green Split Peas"|"20615"|"8.50"|"Food Pirate"|"18.00"
"Haricot Beans"|"20616"|"31.00"|"Food Pirate"|"7.00"
"Haricot Beans"|"20617"|"9.35"|"Food Pirate"|"11.00"
"Mung Beans"|"20618"|"43.50"|"Food Pirate"|"7.00"
"Mung Beans"|"20619"|"8.80"|"Food Pirate"|"3.00"
"Pinto Beans"|"20620"|"34.05"|"Food Pirate"|"5.00"
"Pinto Beans"|"20621"|"9.35"|"Food Pirate"|"3.00"
"French Type Lentils"|"20622"|"50.85"|"Food Pirate"|"11.00"
"French Type Lentils"|"20623"|"11.05"|"Food Pirate"|"11.00"
"Red Kidney Beans"|"20624"|"34.70"|"Food Pirate"|"7.00"
"Red Kidney Beans"|"20625"|"8.50"|"Food Pirate"|"17.00"
"Red Split Lentils"|"20626"|"28.50"|"Food Pirate"|"16.00"
"Red Split Lentils"|"20627"|"7.30"|"Food Pirate"|"10.00"
"Soya Beans"|"20628"|"28.20"|"Food Pirate"|"5.00"
"Black Turtle Beans"|"20629"|"32.50"|"Food Pirate"|"11.00"
"Black Turtle Beans"|"20630"|"7.45"|"Food Pirate"|"4.00"
"Green Lentils"|"20631"|"48.60"|"Food Pirate"|"18.00"
"Green Lentils"|"20632"|"8.75"|"Food Pirate"|"17.00"
"Yellow Split Peas"|"20633"|"35.85"|"Food Pirate"|"3.00"
"Yellow Split Peas"|"20634"|"9.35"|"Food Pirate"|"10.00"
"Alfalfa Seed"|"20635"|"134.00"|"Food Pirate"|"14.00"
"Alfalfa Seed"|"20636"|"11.85"|"Food Pirate"|"12.00"
"Flaked Almonds"|"20637"|"83.35"|"Food Pirate"|"10.00"
"Flaked Almonds"|"20638"|"17.60"|"Food Pirate"|"6.00"
"Ground Almonds"|"20639"|"66.10"|"Food Pirate"|"17.00"
"Ground Almonds"|"20640"|"16.85"|"Food Pirate"|"15.00"
"Almonds"|"20641"|"65.95"|"Food Pirate"|"6.00"
"Blanched Almonds"|"20642"|"56.55"|"Food Pirate"|"3.00"
"Blanched Almonds"|"20643"|"17.20"|"Food Pirate"|"4.00"
"Almonds"|"20644"|"19.54"|"Food Pirate"|"7.00"
"Brazil Nuts "|"20645"|"133.65"|"Food Pirate"|"12.00"
"Brazil Nuts "|"20646"|"19.75"|"Food Pirate"|"8.00"
"Cashews Whole"|"20647"|"212.95"|"Food Pirate"|"17.00"
"Cashews Whole"|"20648"|"21.25"|"Food Pirate"|"7.00"
"Coconut Desiccated Medium"|"20649"|"6.15"|"Food Pirate"|"8.00"
"Coconut Chips"|"20650"|"22.55"|"Food Pirate"|"11.00"
"Coconut Chips"|"20651"|"10.05"|"Food Pirate"|"15.00"
"Hazelnuts"|"20652"|"137.30"|"Food Pirate"|"18.00"
"Hazelnuts"|"20653"|"20.65"|"Food Pirate"|"14.00"
"Roast Whole Hazelnuts"|"20654"|"96.20"|"Food Pirate"|"17.00"
"Linseed Brown"|"20655"|"9.75"|"Food Pirate"|"11.00"
"Linseed Gold"|"20656"|"54.90"|"Food Pirate"|"10.00"
"Linseed Gold"|"20657"|"13.20"|"Food Pirate"|"18.00"
"Nut Mix "|"20658"|"23.90"|"Food Pirate"|"10.00"
"Peanuts"|"20659"|"87.15"|"Food Pirate"|"18.00"
"Omega Four Seed Mix"|"20660"|"8.15"|"Food Pirate"|"14.00"
"Poppy Seed"|"20661"|"97.70"|"Food Pirate"|"12.00"
"Peanuts"|"20662"|"19.79"|"Food Pirate"|"3.00"
"Pecans - halves"|"20663"|"185.15"|"Food Pirate"|"17.00"
"Pine Kernels"|"20664"|"309.15"|"Food Pirate"|"7.00"
"Pecans - halves"|"20665"|"34.35"|"Food Pirate"|"11.00"
"Pumpkin Seeds"|"20666"|"99.05"|"Food Pirate"|"7.00"
"Pine Kernels"|"20667"|"21.15"|"Food Pirate"|"14.00"
"Pumpkin Seeds"|"20668"|"12.50"|"Food Pirate"|"16.00"
"Sesame Seeds - dehulled"|"20669"|"47.10"|"Food Pirate"|"6.00"
"Sesame Seeds - dehulled"|"20670"|"13.35"|"Food Pirate"|"6.00"
"Sesame Seeds - whole "|"20671"|"56.25"|"Food Pirate"|"4.00"
"Sesame Seeds - whole "|"20672"|"13.55"|"Food Pirate"|"11.00"
"Sunflower Seed - kernels"|"20673"|"65.65"|"Food Pirate"|"3.00"
"Black Sesame Seeds - whole"|"20674"|"125.00"|"Food Pirate"|"15.00"
"Black Sesame Seeds - whole"|"20675"|"15.25"|"Food Pirate"|"10.00"
"Sunflower Seed - kernels"|"20676"|"12.75"|"Food Pirate"|"18.00"
"Walnut Halves - Extra Light"|"20677"|"101.70"|"Food Pirate"|"3.00"
"Walnut Halves - Extra Light"|"20678"|"34.45"|"Food Pirate"|"14.00"
"Walnut Pieces - Extra Light"|"20679"|"90.50"|"Food Pirate"|"13.00"
"Walnut Pieces - Extra Light"|"20680"|"27.15"|"Food Pirate"|"7.00"
"Black Sunflower Seeds   "|"20681"|"5.55"|"Food Pirate"|"16.00"
"LinuSprout™   "|"20682"|"17.55"|"Food Pirate"|"6.00"
"LinuSprout™ with Blueberry   "|"20683"|"23.80"|"Food Pirate"|"16.00"
"LinuSprout™ with Cranberry   "|"20684"|"23.05"|"Food Pirate"|"18.00"
"Linusit Ground Flax Seed   "|"20685"|"23.90"|"Food Pirate"|"12.00"
"Aduki Beans   "|"20686"|"14.10"|"Food Pirate"|"10.00"
"Alfalfa   "|"20687"|"23.95"|"Food Pirate"|"15.00"
"Broccoli   "|"20688"|"70.30"|"Food Pirate"|"5.00"
"Brown Lentils   "|"20689"|"12.54"|"Food Pirate"|"12.00"
"Chickpeas   "|"20690"|"11.25"|"Food Pirate"|"3.00"
"China Rose Radish   "|"20691"|"19.10"|"Food Pirate"|"10.00"
"Green Lentils   "|"20692"|"15.65"|"Food Pirate"|"12.00"
"Mixed Beans   "|"20693"|"17.95"|"Food Pirate"|"7.00"
"Mung Beans   "|"20694"|"13.99"|"Food Pirate"|"3.00"
"Snow Peas   "|"20695"|"24.34"|"Food Pirate"|"16.00"
"Sunflower    "|"20696"|"10.65"|"Food Pirate"|"11.00"
"Sprouting Kit in bag   "|"20697"|"13.10"|"Food Pirate"|"7.00"
"Creamed Coconut    "|"20698"|"14.45"|"Food Pirate"|"13.00"
"Cracked Linseed Gold - Omega Extra   "|"20699"|"15.95"|"Food Pirate"|"11.00"
"Linseed Gold   "|"20700"|"12.30"|"Food Pirate"|"8.00"
"Linseed Brown    "|"20701"|"9.85"|"Food Pirate"|"13.00"
"Hemp Seeds - whole   "|"20702"|"12.90"|"Food Pirate"|"5.00"
"Cashews - FairTrade   "|"20703"|"37.40"|"Food Pirate"|"10.00"
"Chestnut Purée - unsweetened   "|"20704"|"23.09"|"Food Pirate"|"6.00"
"Sprouting Mix   "|"20705"|"7.20"|"Food Pirate"|"12.00"
"French Chestnuts in Box   "|"20706"|"25.90"|"Food Pirate"|"7.00"
"Chestnut Flour   "|"20707"|"31.05"|"Food Pirate"|"17.00"
"Milled Flaxseed - large   "|"20708"|"7.79"|"Food Pirate"|"11.00"
"Milled Flaxseed - small   "|"20709"|"8.15"|"Food Pirate"|"17.00"
"VitaFlax - Milled Golden Flaxseed   "|"20710"|"24.75"|"Food Pirate"|"4.00"
"Chia Seeds - raw   "|"20711"|"41.00"|"Food Pirate"|"18.00"
